date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
1991-07-13,0.0,221.68,-74.22,98.88,24.1,11.07,1.7,-0.5,0.2,0.24,0.26,0.36,0.0,0.0,-122.22,98.54,20.08,8.99,0.65,-2.17,0.19,0.24,0.26,0.36,0.0,611.5,-24.92,99.13,28.6,12.87,2.66,0.24,0.2,0.24,0.26,0.36,0.19,11.76,0.33
1991-07-14,0.0,98.66,-38.9,98.47,19.03,14.1,2.28,-0.73,0.27,0.24,0.26,0.36,0.0,0.0,-68.05,98.28,16.25,12.36,0.63,-2.42,0.19,0.24,0.26,0.36,0.0,297.1,-10.28,98.83,21.28,15.75,3.82,1.75,0.3,0.24,0.26,0.36,9.46,5.48,0.61
1991-07-15,0.0,187.06,-66.01,98.79,19.47,11.86,2.56,0.2,0.28,0.24,0.26,0.36,0.0,0.0,-107.33,98.63,15.07,9.94,1.08,-1.14,0.27,0.24,0.26,0.36,0.0,516.25,-29.5,98.9,23.82,13.83,4.09,1.44,0.29,0.24,0.26,0.36,0.14,9.36,0.31
1991-07-16,0.0,183.17,-62.73,98.74,19.18,10.57,2.0,-0.18,0.26,0.24,0.26,0.36,0.0,0.0,-109.88,98.61,16.11,8.48,-0.24,-1.85,0.25,0.24,0.26,0.35,0.0,655.58,-18.39,98.84,23.72,12.86,3.0,0.61,0.27,0.24,0.26,0.36,0.06,9.02,0.31
1991-07-17,0.0,181.96,-71.12,98.7,19.43,9.63,1.4,-0.72,0.25,0.24,0.26,0.35,0.0,0.0,-106.62,98.65,15.93,7.32,-0.8,-2.35,0.24,0.24,0.26,0.35,0.0,590.3,-35.2,98.83,23.14,12.2,3.99,0.15,0.25,0.24,0.26,0.35,0.06,8.81,0.31
1991-07-18,0.0,127.71,-54.71,98.7,18.18,10.37,0.65,0.05,0.24,0.24,0.26,0.35,0.0,0.0,-95.95,98.37,13.85,7.97,-1.33,-1.67,0.24,0.23,0.26,0.35,0.0,490.26,-8.79,98.87,21.88,13.24,1.96,1.26,0.25,0.24,0.26,0.35,1.76,5.38,0.3
1991-07-19,0.0,169.51,-46.24,98.39,19.44,13.65,3.16,0.47,0.27,0.24,0.26,0.35,0.0,0.0,-98.95,98.28,16.28,10.55,0.27,-1.31,0.25,0.23,0.26,0.35,0.0,554.47,-2.0,98.6,23.79,16.51,5.27,1.47,0.28,0.24,0.26,0.35,3.43,8.7,0.35
1991-07-20,0.0,130.4,-50.5,98.77,17.74,9.97,2.53,0.06,0.26,0.23,0.26,0.35,0.0,0.0,-92.15,98.65,15.18,8.47,1.61,-0.46,0.25,0.23,0.26,0.35,0.0,382.11,-30.8,98.95,20.9,11.73,3.72,0.43,0.27,0.24,0.26,0.35,0.07,7.67,0.31
1991-07-21,0.0,171.42,-59.79,98.97,18.4,10.25,1.17,-0.7,0.25,0.23,0.26,0.35,0.0,0.0,-82.88,98.91,13.83,8.98,-0.52,-1.66,0.24,0.23,0.26,0.35,0.0,475.04,-22.41,99.08,22.78,11.61,1.72,0.45,0.25,0.23,0.26,0.35,0.09,7.13,0.3
1991-07-22,0.0,197.27,-76.46,99.04,19.53,10.88,-1.02,-0.9,0.24,0.23,0.26,0.35,0.0,0.0,-111.42,98.9,13.24,8.41,-1.83,-1.55,0.23,0.23,0.26,0.35,0.0,522.07,-44.67,99.16,24.75,13.3,-0.55,-0.4,0.24,0.23,0.26,0.35,0.0,7.37,0.31
1991-07-23,0.0,253.49,-92.58,98.55,22.26,11.67,-1.31,0.4,0.22,0.23,0.25,0.35,0.0,0.0,-134.51,98.18,13.34,9.35,-2.39,-0.5,0.22,0.23,0.25,0.35,0.0,696.27,-51.37,98.89,29.45,17.04,0.72,1.27,0.23,0.23,0.26,0.35,0.0,9.5,0.33
1991-07-24,0.0,142.86,-52.12,98.11,21.13,13.34,2.19,1.34,0.22,0.23,0.25,0.35,0.0,0.0,-83.21,98.03,17.37,10.33,-0.89,0.4,0.22,0.22,0.25,0.35,0.0,501.71,-28.59,98.31,24.26,16.53,4.47,2.52,0.22,0.23,0.25,0.35,1.55,8.11,0.35
1991-07-25,0.0,156.45,-61.01,98.21,16.61,10.8,2.13,1.45,0.25,0.22,0.25,0.35,0.0,0.0,-90.93,98.13,14.22,9.57,0.91,1.09,0.22,0.22,0.25,0.35,0.0,546.48,-40.62,98.29,19.05,12.2,4.3,2.35,0.29,0.23,0.25,0.35,6.39,6.42,0.36
1991-07-26,0.0,148.48,-48.02,98.44,16.11,12.1,1.66,-0.22,0.29,0.23,0.25,0.35,0.0,0.0,-84.11,98.22,12.95,10.81,1.14,-1.72,0.28,0.23,0.25,0.35,0.0,467.37,-23.73,98.81,20.08,13.55,2.37,1.19,0.3,0.23,0.25,0.35,4.46,4.95,0.37
1991-07-27,0.0,162.66,-54.9,98.89,17.46,12.71,0.82,-0.98,0.29,0.23,0.25,0.35,0.0,0.0,-98.91,98.81,13.6,11.54,-0.6,-1.98,0.29,0.23,0.25,0.35,0.0,453.01,-25.55,99.0,21.62,14.49,1.74,0.08,0.3,0.23,0.25,0.35,0.73,5.38,0.31
1991-07-28,0.0,213.11,-79.94,98.72,19.71,10.43,-2.41,-0.56,0.27,0.23,0.25,0.35,0.0,0.0,-115.78,98.47,12.83,8.27,-3.83,-1.4,0.26,0.23,0.25,0.35,0.0,589.88,-51.18,98.91,25.84,12.48,-0.93,0.1,0.28,0.23,0.25,0.35,0.02,9.95,0.3
1991-07-29,0.0,243.32,-93.25,98.31,21.89,11.32,-3.22,0.24,0.25,0.23,0.25,0.35,0.0,0.0,-123.11,98.15,16.33,10.14,-4.41,-0.52,0.24,0.23,0.25,0.35,0.0,676.62,-75.58,98.54,27.25,12.66,-1.98,0.91,0.26,0.23,0.25,0.35,0.0,12.88,0.3
1991-07-30,0.0,222.14,-80.68,98.0,22.99,13.22,-2.41,0.62,0.24,0.23,0.25,0.35,0.0,0.0,-106.44,97.76,16.68,11.7,-3.3,0.06,0.23,0.23,0.25,0.35,0.0,665.32,-57.3,98.22,28.63,14.6,-1.99,1.66,0.24,0.23,0.25,0.35,0.0,10.42,0.3
1991-07-31,0.0,121.63,-45.61,98.11,19.22,14.97,1.64,0.05,0.32,0.23,0.25,0.35,0.0,0.0,-70.9,97.85,16.94,12.85,-0.8,-1.16,0.23,0.23,0.25,0.35,0.0,389.47,-14.59,98.28,21.77,17.35,2.34,1.42,0.36,0.24,0.25,0.35,12.06,4.58,0.4
1991-08-01,0.0,75.67,-41.45,98.43,17.35,13.53,1.55,-0.26,0.33,0.24,0.25,0.35,0.0,0.0,-69.94,98.25,13.72,12.79,0.68,-1.18,0.32,0.24,0.25,0.35,0.0,213.6,-23.66,98.77,20.47,14.46,2.64,0.41,0.34,0.25,0.25,0.35,3.21,2.56,0.32
1991-08-02,0.0,208.28,-73.31,98.96,19.78,11.97,1.69,-1.01,0.31,0.25,0.25,0.35,0.0,0.0,-115.54,98.78,13.16,9.92,1.07,-2.49,0.29,0.25,0.25,0.35,0.0,627.23,-38.54,99.19,25.53,14.75,2.38,0.43,0.32,0.25,0.25,0.35,0.0,8.69,0.32
1991-08-03,0.0,196.85,-71.93,99.24,20.83,13.24,0.51,-1.47,0.28,0.25,0.25,0.35,0.0,0.0,-98.4,99.16,15.17,12.19,-0.63,-2.02,0.27,0.25,0.25,0.35,0.0,574.72,-49.79,99.31,25.76,15.05,1.1,-0.4,0.29,0.25,0.25,0.35,0.19,7.36,0.32
1991-08-04,0.0,180.39,-68.32,99.25,21.4,14.03,-0.05,-1.34,0.27,0.25,0.25,0.35,0.0,0.0,-91.82,99.16,15.71,12.81,-0.55,-1.88,0.26,0.25,0.25,0.35,0.0,542.13,-44.79,99.33,26.04,15.76,0.41,-0.51,0.27,0.25,0.25,0.35,0.17,6.64,0.32
1991-08-05,0.0,187.99,-71.72,99.1,22.58,14.11,-0.5,-0.01,0.26,0.25,0.25,0.35,0.0,0.0,-105.59,98.91,17.6,13.08,-0.97,-1.2,0.25,0.24,0.25,0.35,0.0,516.32,-35.92,99.23,27.16,16.0,0.11,1.92,0.26,0.25,0.25,0.35,0.08,6.42,0.32
1991-08-06,0.0,228.59,-83.03,98.65,24.64,13.88,-1.08,1.56,0.24,0.24,0.25,0.35,0.0,0.0,-122.62,98.39,17.4,13.05,-1.93,0.79,0.23,0.24,0.25,0.35,0.0,657.17,-43.8,98.91,31.09,15.82,-0.55,2.39,0.25,0.24,0.25,0.35,0.0,9.9,0.3
1991-08-07,0.0,214.91,-76.63,98.31,26.47,15.79,0.32,1.39,0.23,0.24,0.25,0.35,0.0,0.0,-111.67,98.08,18.97,13.62,-1.82,0.2,0.22,0.24,0.24,0.35,0.0,638.38,-35.84,98.42,33.39,20.02,2.75,2.44,0.23,0.24,0.25,0.35,0.78,9.97,0.3
1991-08-08,0.0,142.71,-52.23,98.4,23.14,16.89,1.78,-0.65,0.23,0.24,0.24,0.35,0.0,0.0,-82.27,98.11,18.94,15.06,-0.1,-2.8,0.22,0.23,0.24,0.35,0.0,465.15,-30.49,99.01,27.44,19.24,3.04,1.18,0.23,0.24,0.24,0.35,0.88,7.13,0.3
1991-08-09,0.0,109.65,-41.65,99.29,20.14,12.95,-0.02,-2.29,0.23,0.23,0.24,0.35,0.0,0.0,-95.9,99.06,16.91,10.96,-1.37,-3.02,0.22,0.23,0.24,0.35,0.0,362.15,-8.98,99.52,24.57,15.33,0.88,-1.56,0.23,0.23,0.24,0.35,0.45,6.9,0.3
1991-08-10,0.0,221.0,-84.25,99.45,21.57,12.14,0.74,-0.61,0.22,0.23,0.24,0.35,0.0,0.0,-120.96,99.29,14.83,9.79,0.17,-1.94,0.21,0.23,0.24,0.35,0.0,633.07,-47.53,99.58,27.56,16.18,1.39,1.33,0.22,0.23,0.24,0.35,0.0,8.17,0.3
1991-08-11,0.0,222.93,-77.35,99.04,24.22,14.35,2.03,0.13,0.21,0.23,0.24,0.35,0.0,0.0,-119.49,98.68,17.35,11.9,0.76,-0.91,0.2,0.23,0.24,0.35,0.0,644.35,-37.94,99.36,30.57,16.94,3.2,1.4,0.21,0.23,0.24,0.35,0.0,10.6,0.3
1991-08-12,0.0,165.21,-65.05,98.76,21.92,14.67,1.36,-1.2,0.2,0.22,0.24,0.35,0.0,0.0,-86.48,98.69,17.45,13.16,-0.18,-2.85,0.19,0.22,0.24,0.35,0.0,479.01,-42.16,98.81,25.19,16.25,3.25,-0.04,0.2,0.23,0.24,0.35,0.05,7.59,0.29
1991-08-13,0.0,213.19,-80.98,98.84,21.9,10.12,0.11,-1.47,0.19,0.22,0.24,0.34,0.0,0.0,-132.9,98.78,17.79,7.58,-2.04,-1.89,0.19,0.22,0.24,0.34,0.0,625.24,-28.64,98.91,26.28,13.2,1.74,-0.83,0.2,0.22,0.24,0.35,0.0,9.68,0.27
1991-08-14,0.0,201.46,-86.08,98.82,21.59,9.26,-0.37,-0.9,0.19,0.22,0.24,0.34,0.0,0.0,-120.66,98.71,15.9,7.64,-2.02,-2.1,0.18,0.22,0.24,0.34,0.0,598.8,-59.16,98.91,27.07,10.39,1.64,-0.2,0.19,0.22,0.24,0.34,0.41,9.27,0.27
1991-08-15,0.0,208.52,-88.81,98.83,22.2,10.5,0.12,-0.58,0.18,0.22,0.24,0.34,0.0,0.0,-133.48,98.76,17.08,7.66,-1.26,-1.28,0.18,0.21,0.24,0.34,0.0,629.35,-43.52,98.92,27.4,12.94,1.51,0.33,0.18,0.22,0.24,0.34,0.01,8.12,0.27
1991-08-16,0.0,177.5,-81.62,98.72,23.02,9.85,1.24,0.15,0.18,0.21,0.24,0.34,0.0,0.0,-122.65,98.59,16.3,7.14,-0.7,-1.76,0.17,0.21,0.24,0.34,0.0,516.83,-42.37,98.82,29.58,12.97,3.83,1.13,0.18,0.21,0.24,0.34,0.01,9.74,0.27
1991-08-17,0.0,186.74,-70.37,98.72,21.85,12.0,3.14,0.2,0.17,0.21,0.24,0.34,0.0,0.0,-120.33,98.51,17.64,8.26,0.91,-1.43,0.17,0.21,0.24,0.34,0.0,569.13,-36.79,98.87,26.4,15.3,4.7,1.36,0.17,0.21,0.24,0.34,0.19,11.64,0.27
1991-08-18,0.0,166.51,-68.81,98.82,18.62,8.68,2.3,-1.46,0.18,0.21,0.24,0.34,0.0,0.0,-114.85,98.62,15.13,3.96,0.76,-2.73,0.17,0.21,0.24,0.34,0.0,568.57,-25.98,99.05,22.28,12.88,3.11,-0.12,0.18,0.21,0.24,0.34,1.5,10.05,0.27
1991-08-19,0.0,193.65,-95.56,99.2,16.57,5.78,0.94,-1.51,0.18,0.21,0.24,0.34,0.0,0.0,-139.81,99.08,12.12,2.58,-1.2,-2.09,0.17,0.21,0.24,0.34,0.0,568.25,-60.45,99.29,21.01,8.22,2.12,0.22,0.18,0.21,0.24,0.34,0.0,8.64,0.27
1991-08-20,0.0,192.09,-79.72,99.17,18.92,7.31,0.89,0.09,0.17,0.2,0.24,0.34,0.0,0.0,-118.34,99.01,11.76,5.96,-1.22,-2.13,0.17,0.2,0.24,0.34,0.0,584.37,-47.76,99.29,25.5,9.21,2.73,1.55,0.17,0.21,0.24,0.34,0.0,8.7,0.27
1991-08-21,0.0,213.99,-94.9,98.89,20.96,10.01,-1.44,-0.15,0.17,0.2,0.23,0.34,0.0,0.0,-137.17,98.58,13.16,8.08,-2.54,-1.35,0.16,0.2,0.23,0.34,0.0,635.22,-53.78,99.14,27.82,11.94,-0.71,1.04,0.17,0.2,0.24,0.34,0.0,8.73,0.27
1991-08-22,0.0,207.37,-97.86,98.42,24.53,10.68,-2.07,1.27,0.16,0.2,0.23,0.34,0.0,0.0,-136.64,98.24,17.04,9.54,-3.21,0.41,0.16,0.2,0.23,0.34,0.0,639.67,-75.76,98.6,31.95,12.06,-0.5,2.0,0.16,0.2,0.23,0.34,0.0,11.76,0.27
1991-08-23,0.0,128.78,-54.78,98.91,22.65,14.58,0.95,1.22,0.18,0.2,0.23,0.34,0.0,0.0,-95.83,98.42,19.48,12.24,-1.84,0.32,0.16,0.2,0.23,0.34,0.0,457.28,-9.31,99.1,25.92,16.78,2.78,2.05,0.19,0.2,0.23,0.34,2.99,7.02,0.27
1991-08-24,0.0,139.97,-62.57,99.27,21.57,10.76,1.53,-0.11,0.19,0.2,0.23,0.34,0.0,0.0,-111.62,99.15,17.96,7.84,0.37,-1.97,0.18,0.2,0.23,0.34,0.0,492.27,-26.56,99.37,25.72,16.43,3.07,0.79,0.19,0.2,0.23,0.34,0.16,7.51,0.27
1991-08-25,0.0,167.31,-83.87,99.26,19.73,9.97,-0.48,-1.37,0.18,0.2,0.23,0.34,0.0,0.0,-122.17,99.1,14.13,8.29,-1.32,-2.3,0.18,0.2,0.23,0.34,0.0,482.19,-49.12,99.38,24.43,11.48,-0.02,-0.64,0.18,0.2,0.23,0.34,0.31,6.74,0.27
1991-08-26,0.0,208.48,-98.63,99.1,20.23,8.9,-1.08,-1.34,0.18,0.19,0.23,0.34,0.0,0.0,-139.7,99.0,14.08,7.99,-2.0,-2.66,0.17,0.19,0.23,0.34,0.0,629.32,-65.79,99.22,26.16,10.46,0.22,-0.25,0.18,0.2,0.23,0.34,0.0,8.88,0.27
1991-08-27,0.0,191.04,-93.26,99.39,19.88,8.64,-1.49,-1.13,0.17,0.19,0.23,0.34,0.0,0.0,-134.59,99.22,14.65,7.19,-2.11,-1.85,0.17,0.19,0.23,0.34,0.0,546.62,-62.18,99.51,24.93,10.43,-1.05,-0.59,0.17,0.19,0.23,0.34,0.0,8.63,0.27
1991-08-28,0.0,194.36,-85.21,99.37,19.97,8.21,-0.47,-1.58,0.17,0.19,0.23,0.34,0.0,0.0,-134.35,99.23,14.51,7.02,-1.98,-3.11,0.16,0.19,0.23,0.34,0.0,621.3,-28.92,99.47,25.85,9.44,0.54,-0.12,0.17,0.19,0.23,0.34,0.0,9.16,0.27
1991-08-29,0.0,189.04,-97.37,99.31,19.08,6.93,-2.3,-1.99,0.16,0.19,0.23,0.34,0.0,0.0,-140.61,99.2,14.92,1.94,-3.41,-2.97,0.16,0.19,0.23,0.34,0.0,577.52,-62.84,99.47,23.51,10.9,-1.48,-0.96,0.16,0.19,0.23,0.34,0.02,11.32,0.27
1991-08-30,0.0,203.25,-105.99,99.42,18.42,5.99,-2.62,-0.55,0.16,0.19,0.23,0.34,0.0,0.0,-138.64,99.28,12.47,4.64,-3.42,-0.84,0.16,0.19,0.23,0.34,0.0,622.18,-81.97,99.54,24.35,7.73,-2.04,-0.08,0.16,0.19,0.23,0.34,0.0,10.73,0.27
1991-08-31,0.0,201.63,-102.33,99.27,20.08,6.63,-2.68,0.41,0.16,0.19,0.23,0.34,0.0,0.0,-142.14,99.11,13.27,5.2,-3.51,-0.16,0.15,0.19,0.23,0.34,0.0,618.92,-69.21,99.41,26.9,8.68,-2.04,0.87,0.16,0.19,0.23,0.34,0.0,10.7,0.27
1991-09-01,0.0,199.63,-105.04,99.05,21.6,8.33,-2.5,0.58,0.15,0.19,0.23,0.34,0.0,0.0,-143.74,98.89,15.18,7.05,-3.22,0.23,0.15,0.19,0.23,0.34,0.0,614.29,-79.89,99.16,28.49,9.62,-1.87,0.91,0.15,0.19,0.23,0.34,0.0,10.6,0.27
1991-09-02,0.0,188.97,-92.68,99.36,21.41,10.44,-0.45,-0.06,0.15,0.18,0.23,0.34,0.0,0.0,-139.78,99.13,14.53,7.53,-1.63,-1.18,0.15,0.18,0.23,0.34,0.0,589.68,-44.9,99.54,27.62,13.16,0.76,1.01,0.15,0.19,0.23,0.34,0.0,6.96,0.27
1991-09-03,0.0,191.11,-91.44,99.65,21.31,9.29,-1.54,-0.19,0.15,0.18,0.23,0.34,0.0,0.0,-139.31,99.56,13.83,6.79,-1.96,-0.88,0.15,0.18,0.23,0.34,0.0,590.75,-52.08,99.77,28.11,11.56,-1.15,0.57,0.15,0.18,0.23,0.34,0.0,8.12,0.27
1991-09-04,0.0,192.28,-94.98,99.52,21.39,8.82,-1.15,-0.39,0.15,0.18,0.23,0.34,0.0,0.0,-146.69,99.32,13.58,6.29,-1.59,-1.8,0.15,0.18,0.23,0.34,0.0,599.92,-55.18,99.67,28.6,10.72,0.01,0.24,0.15,0.18,0.23,0.34,0.0,7.68,0.27
1991-09-05,0.0,183.98,-92.71,99.26,21.36,8.05,0.32,-1.37,0.15,0.18,0.23,0.34,0.0,0.0,-137.18,99.13,15.03,6.51,-0.91,-3.14,0.15,0.18,0.22,0.34,0.0,584.82,-53.67,99.35,27.91,9.89,1.89,0.11,0.15,0.18,0.23,0.34,0.0,8.93,0.27
1991-09-06,0.0,73.25,-58.17,99.46,16.96,9.0,1.1,-1.89,0.15,0.18,0.22,0.34,0.0,0.0,-89.45,99.34,13.9,3.79,0.36,-3.33,0.15,0.18,0.22,0.34,0.0,221.63,-21.76,99.57,18.77,13.56,1.65,-0.77,0.15,0.18,0.22,0.34,0.15,5.17,0.27
1991-09-07,0.0,136.8,-74.73,99.55,14.23,5.62,0.53,-1.96,0.15,0.18,0.22,0.34,0.0,0.0,-90.92,99.5,9.84,4.45,-0.1,-2.95,0.15,0.18,0.22,0.34,0.0,463.98,-51.44,99.64,18.04,7.44,0.83,-1.2,0.15,0.18,0.22,0.34,0.0,6.15,0.27
1991-09-08,0.0,83.04,-51.29,99.35,14.73,8.57,0.48,-1.24,0.15,0.18,0.22,0.34,0.0,0.0,-77.05,99.21,10.83,7.01,-1.07,-1.61,0.15,0.18,0.22,0.34,0.0,260.73,-32.0,99.54,18.27,10.46,1.44,-0.65,0.15,0.18,0.22,0.34,0.26,3.71,0.27
1991-09-09,0.0,181.11,-91.64,99.13,16.53,7.38,-0.87,-0.21,0.15,0.18,0.22,0.34,0.0,0.0,-141.13,98.98,8.4,5.85,-1.63,-1.38,0.15,0.18,0.22,0.34,0.0,580.79,-52.84,99.23,23.74,8.73,0.03,0.19,0.15,0.18,0.22,0.34,0.0,5.81,0.27
1991-09-10,0.0,172.0,-82.6,98.86,19.57,8.16,0.72,0.51,0.15,0.18,0.22,0.33,0.0,0.0,-135.47,98.66,10.05,6.68,-1.3,-1.17,0.15,0.18,0.22,0.33,0.0,566.52,-49.81,99.02,28.04,11.15,2.9,1.43,0.15,0.18,0.22,0.34,0.09,7.6,0.27
1991-09-11,0.0,72.47,-37.04,98.6,18.89,14.98,1.92,0.89,0.21,0.18,0.22,0.33,0.0,0.0,-60.54,98.46,16.3,11.47,0.44,-0.72,0.15,0.18,0.22,0.33,0.0,295.9,-15.78,98.69,21.89,16.82,3.02,1.72,0.27,0.18,0.22,0.33,11.03,2.92,0.32
1991-09-12,0.0,116.67,-50.21,98.86,16.95,10.96,-1.43,-1.63,0.27,0.18,0.22,0.33,0.0,0.0,-88.38,98.69,13.61,7.53,-2.48,-2.2,0.26,0.18,0.22,0.33,0.0,386.96,-12.56,98.99,21.04,15.41,0.21,-1.2,0.27,0.18,0.22,0.33,0.46,5.68,0.3
1991-09-13,0.0,127.04,-58.53,99.09,17.33,8.69,-1.65,-0.96,0.25,0.18,0.22,0.33,0.0,0.0,-82.7,98.99,13.8,4.37,-2.31,-1.56,0.24,0.18,0.22,0.33,0.0,443.24,-29.1,99.22,22.22,11.95,-0.82,-0.57,0.26,0.18,0.22,0.33,0.0,6.76,0.3
1991-09-14,0.0,119.05,-52.78,99.2,17.56,11.42,-0.5,0.06,0.24,0.18,0.22,0.33,0.0,0.0,-97.02,99.1,11.96,8.91,-1.32,-0.6,0.23,0.18,0.22,0.33,0.0,480.33,-26.03,99.33,22.91,14.84,0.9,1.18,0.24,0.18,0.22,0.33,0.0,4.12,0.3
1991-09-15,0.0,128.8,-54.34,99.09,19.0,12.07,1.09,0.63,0.23,0.18,0.22,0.33,0.0,0.0,-109.31,98.98,15.93,8.9,0.17,-0.4,0.22,0.18,0.22,0.33,0.0,440.08,-13.48,99.19,23.39,14.18,2.23,1.33,0.23,0.18,0.22,0.33,0.76,5.44,0.3
1991-09-16,0.0,120.9,-51.21,99.11,18.86,12.52,1.56,1.07,0.23,0.18,0.22,0.33,0.0,0.0,-81.67,98.96,13.43,11.06,0.13,0.63,0.22,0.18,0.22,0.33,0.0,414.95,-17.05,99.23,24.01,14.2,3.33,1.57,0.24,0.18,0.22,0.33,1.86,5.72,0.28
1991-09-17,0.0,121.45,-51.38,99.03,18.08,12.59,2.98,0.49,0.27,0.19,0.22,0.33,0.0,0.0,-104.05,98.82,15.68,9.18,0.87,-0.58,0.24,0.18,0.22,0.33,0.0,455.96,-8.95,99.26,20.27,16.43,4.45,2.04,0.28,0.19,0.22,0.33,3.76,6.64,0.29
1991-09-18,0.0,157.58,-82.67,99.2,16.86,10.01,0.84,0.29,0.26,0.19,0.22,0.33,0.0,0.0,-119.56,99.04,12.15,9.34,-0.86,-0.57,0.25,0.19,0.22,0.33,0.0,531.11,-41.67,99.39,21.95,12.89,1.96,1.71,0.27,0.19,0.22,0.33,0.0,5.17,0.28
1991-09-19,0.0,160.39,-81.13,98.81,17.57,10.31,0.1,-0.39,0.24,0.19,0.22,0.33,0.0,0.0,-126.09,98.6,12.3,8.65,-0.87,-1.6,0.24,0.19,0.22,0.33,0.0,526.85,-48.01,99.03,22.9,12.48,1.0,1.28,0.25,0.19,0.22,0.33,0.0,4.93,0.27
1991-09-20,0.0,96.58,-53.16,98.7,16.56,11.27,-0.28,-1.35,0.23,0.19,0.22,0.33,0.0,0.0,-80.98,98.62,13.03,9.89,-1.37,-1.79,0.23,0.19,0.22,0.33,0.0,350.42,-13.07,98.82,20.48,12.93,0.4,-0.52,0.24,0.19,0.22,0.33,0.03,3.77,0.27
1991-09-21,0.0,150.22,-76.71,98.65,17.55,11.71,-1.13,0.43,0.22,0.19,0.22,0.33,0.0,0.0,-115.21,98.37,10.93,9.31,-1.8,-0.2,0.22,0.19,0.22,0.33,0.0,509.14,-50.81,98.84,24.37,15.17,0.29,1.51,0.23,0.19,0.22,0.33,0.01,4.56,0.27
1991-09-22,0.0,108.14,-47.73,98.17,18.91,14.61,1.81,1.81,0.24,0.19,0.22,0.33,0.0,0.0,-82.99,97.92,14.8,12.68,-1.03,-0.09,0.22,0.19,0.22,0.33,0.0,423.84,-21.67,98.33,24.75,16.94,4.34,3.23,0.29,0.19,0.22,0.33,6.76,4.96,0.34
1991-09-23,0.0,93.9,-49.89,98.68,14.24,8.82,3.3,0.98,0.28,0.19,0.22,0.33,0.0,-0.0,-75.54,98.34,11.35,6.74,1.81,-0.54,0.27,0.19,0.22,0.33,0.0,363.29,-16.97,98.89,16.35,13.1,5.6,2.77,0.29,0.2,0.22,0.33,0.25,6.65,0.3
1991-09-24,0.0,112.11,-46.47,98.62,17.83,10.71,2.45,2.06,0.26,0.2,0.22,0.33,0.0,-0.0,-94.1,98.39,14.79,7.54,0.2,0.89,0.26,0.2,0.22,0.33,0.0,412.6,-11.93,98.89,22.61,12.87,4.27,2.8,0.27,0.2,0.22,0.33,0.17,8.07,0.3
1991-09-25,0.0,136.72,-65.33,97.89,19.31,12.86,-0.04,1.47,0.25,0.2,0.22,0.33,0.0,-0.0,-103.52,97.49,12.83,11.26,-1.33,-0.26,0.24,0.2,0.22,0.33,0.0,488.75,-22.11,98.37,25.96,14.88,1.88,2.41,0.26,0.2,0.22,0.33,0.0,5.57,0.3
1991-09-26,0.0,39.24,-21.54,97.31,16.16,13.96,1.25,0.67,0.27,0.2,0.22,0.33,0.0,-0.0,-30.02,97.09,13.48,11.91,-1.52,-0.37,0.24,0.2,0.22,0.33,0.0,164.05,-9.03,97.55,18.01,15.96,3.48,1.55,0.3,0.2,0.22,0.33,6.32,1.48,0.33
1991-09-27,0.0,93.5,-55.45,97.77,12.56,8.91,2.77,1.97,0.3,0.21,0.22,0.33,0.0,-0.0,-79.69,97.56,10.6,6.16,2.03,1.62,0.29,0.2,0.22,0.33,0.0,358.34,-19.62,98.0,15.26,11.53,4.05,2.36,0.3,0.21,0.22,0.33,1.88,4.37,0.33
1991-09-28,0.0,34.64,-43.87,97.59,11.62,6.84,-1.19,1.6,0.29,0.21,0.22,0.33,0.0,0.0,-78.32,97.25,8.7,5.59,-2.93,0.53,0.28,0.21,0.22,0.33,0.0,114.11,-12.95,97.98,14.33,8.07,2.13,2.39,0.29,0.21,0.22,0.33,1.1,3.0,0.32
1991-09-29,0.0,73.44,-38.87,97.18,13.72,9.69,-0.7,0.64,0.3,0.21,0.22,0.33,0.0,0.0,-76.53,97.05,10.38,5.79,-2.65,0.13,0.28,0.21,0.22,0.33,0.0,439.32,-12.29,97.29,18.01,12.55,1.19,1.13,0.31,0.22,0.22,0.33,3.9,2.47,0.3
